timestamp,node,name,seq,vrms,irms,p,rssi,snr,ferr,status
2026-06-27 13:37:09,2,NODO_2,3593,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:37:09,1,NODO_1,3592,220.5,3.25,716.63,-38.0,13.0,-193.75,OK
2026-06-27 13:37:11,2,NODO_2,3594,219.8,1.8,395.64,-33.0,12.0,7.75,OK
2026-06-27 13:37:11,1,NODO_1,3593,220.5,3.25,716.63,-36.0,12.5,-193.75,OK
2026-06-27 13:37:13,2,NODO_2,3595,219.8,1.8,395.64,-33.0,12.0,23.25,OK
2026-06-27 13:37:13,1,NODO_1,3594,220.5,3.25,716.63,-44.0,12.25,-193.75,OK
2026-06-27 13:37:15,2,NODO_2,3596,219.8,1.8,395.64,-31.0,12.5,23.25,OK
2026-06-27 13:37:15,1,NODO_1,3595,220.5,3.25,716.63,-42.0,12.75,-193.75,OK
2026-06-27 13:37:17,2,NODO_2,3597,219.8,1.8,395.64,-31.0,12.75,23.25,OK
2026-06-27 13:37:17,1,NODO_1,3596,220.5,3.25,716.63,-41.0,12.5,-193.75,OK
2026-06-27 13:37:19,2,NODO_2,3598,219.8,1.8,395.64,-32.0,12.25,23.25,OK
2026-06-27 13:37:19,1,NODO_1,3597,220.5,3.25,716.63,-43.0,13.5,-193.75,OK
2026-06-27 13:37:21,2,NODO_2,3599,219.8,1.8,395.64,-33.0,12.0,23.25,OK
2026-06-27 13:37:21,1,NODO_1,3598,220.5,3.25,716.63,-44.0,12.5,-209.25,OK
2026-06-27 13:37:23,2,NODO_2,3600,219.8,1.8,395.64,-33.0,12.5,23.25,OK
2026-06-27 13:37:23,1,NODO_1,3599,220.5,3.25,716.63,-40.0,13.0,-193.75,OK
2026-06-27 13:37:25,2,NODO_2,3601,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:37:25,1,NODO_1,3600,220.5,3.25,716.63,-41.0,13.0,-193.75,OK
2026-06-27 13:37:27,2,NODO_2,3602,219.8,1.8,395.64,-33.0,12.75,23.25,OK
2026-06-27 13:37:27,1,NODO_1,3601,220.5,3.25,716.63,-40.0,12.25,-193.75,OK
2026-06-27 13:37:29,2,NODO_2,3603,219.8,1.8,395.64,-32.0,12.0,23.25,OK
2026-06-27 13:37:29,1,NODO_1,3602,220.5,3.25,716.63,-42.0,12.75,-193.75,OK
2026-06-27 13:37:31,2,NODO_2,3604,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:37:31,1,NODO_1,3603,220.5,3.25,716.63,-40.0,12.25,-209.25,OK
2026-06-27 13:37:33,2,NODO_2,3605,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:37:33,1,NODO_1,3604,220.5,3.25,716.63,-40.0,12.25,-209.25,OK
2026-06-27 13:37:35,2,NODO_2,3606,219.8,1.8,395.64,-33.0,12.75,23.25,OK
2026-06-27 13:37:35,1,NODO_1,3605,220.5,3.25,716.63,-42.0,12.75,-193.75,OK
2026-06-27 13:37:37,2,NODO_2,3607,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:37:37,1,NODO_1,3606,220.5,3.25,716.63,-39.0,12.25,-193.75,OK
2026-06-27 13:37:39,2,NODO_2,3608,219.8,1.8,395.64,-32.0,12.5,23.25,OK
2026-06-27 13:37:39,1,NODO_1,3607,220.5,3.25,716.63,-40.0,13.0,-209.25,OK
2026-06-27 13:37:41,2,NODO_2,3609,219.8,1.8,395.64,-33.0,12.5,23.25,OK
2026-06-27 13:37:41,1,NODO_1,3608,220.5,3.25,716.63,-30.0,12.25,-209.25,OK
2026-06-27 13:37:43,2,NODO_2,3610,219.8,1.8,395.64,-34.0,13.0,23.25,OK
2026-06-27 13:37:43,1,NODO_1,3609,220.5,3.25,716.63,-30.0,12.75,-209.25,OK
2026-06-27 13:37:45,2,NODO_2,3611,219.8,1.8,395.64,-34.0,11.75,23.25,OK
2026-06-27 13:37:45,1,NODO_1,3610,220.5,3.25,716.63,-30.0,13.0,-193.75,OK
2026-06-27 13:37:47,2,NODO_2,3612,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:37:47,1,NODO_1,3611,220.5,3.25,716.63,-42.0,12.0,-193.75,OK
2026-06-27 13:37:49,2,NODO_2,3613,219.8,1.8,395.64,-31.0,12.25,23.25,OK
2026-06-27 13:37:49,1,NODO_1,3612,220.5,3.25,716.63,-41.0,13.75,-209.25,OK
2026-06-27 13:37:51,2,NODO_2,3614,219.8,1.8,395.64,-31.0,12.75,23.25,OK
2026-06-27 13:37:51,1,NODO_1,3613,220.5,3.25,716.63,-40.0,12.25,-193.75,OK
2026-06-27 13:37:53,2,NODO_2,3615,219.8,1.8,395.64,-32.0,12.5,23.25,OK
2026-06-27 13:37:53,1,NODO_1,3614,220.5,3.25,716.63,-40.0,13.75,-209.25,OK
2026-06-27 13:37:55,2,NODO_2,3616,219.8,1.8,395.64,-31.0,13.5,7.75,OK
2026-06-27 13:37:55,1,NODO_1,3615,220.5,3.25,716.63,-41.0,12.5,-193.75,OK
2026-06-27 13:37:57,2,NODO_2,3617,219.8,1.8,395.64,-32.0,12.75,23.25,OK
2026-06-27 13:37:57,1,NODO_1,3616,220.5,3.25,716.63,-41.0,12.75,-193.75,OK
2026-06-27 13:37:59,2,NODO_2,3618,219.8,1.8,395.64,-31.0,12.75,7.75,OK
2026-06-27 13:37:59,1,NODO_1,3617,220.5,3.25,716.63,-40.0,12.5,-193.75,OK
2026-06-27 13:38:01,2,NODO_2,3619,219.8,1.8,395.64,-32.0,12.75,23.25,OK
2026-06-27 13:38:01,1,NODO_1,3618,220.5,3.25,716.63,-42.0,13.0,-209.25,OK
2026-06-27 13:38:03,2,NODO_2,3620,219.8,1.8,395.64,-33.0,12.5,23.25,OK
2026-06-27 13:38:03,1,NODO_1,3619,220.5,3.25,716.63,-30.0,12.5,-193.75,OK
2026-06-27 13:38:05,2,NODO_2,3621,219.8,1.8,395.64,-34.0,13.0,23.25,OK
2026-06-27 13:38:05,1,NODO_1,3620,220.5,3.25,716.63,-30.0,12.25,-209.25,OK
2026-06-27 13:38:07,2,NODO_2,3622,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:38:07,1,NODO_1,3621,220.5,3.25,716.63,-30.0,12.5,-209.25,OK
2026-06-27 13:38:09,2,NODO_2,3623,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:38:09,1,NODO_1,3622,220.5,3.25,716.63,-30.0,12.0,-193.75,OK
2026-06-27 13:38:11,2,NODO_2,3624,219.8,1.8,395.64,-34.0,12.75,23.25,OK
2026-06-27 13:38:11,1,NODO_1,3623,220.5,3.25,716.63,-30.0,12.25,-193.75,OK
2026-06-27 13:38:13,2,NODO_2,3625,219.8,1.8,395.64,-33.0,12.5,23.25,OK
2026-06-27 13:38:13,1,NODO_1,3624,220.5,3.25,716.63,-30.0,12.0,-193.75,OK
2026-06-27 13:38:15,2,NODO_2,3626,219.8,1.8,395.64,-33.0,12.5,23.25,OK
2026-06-27 13:38:15,1,NODO_1,3625,220.5,3.25,716.63,-30.0,12.75,-193.75,OK
2026-06-27 13:38:17,2,NODO_2,3627,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:38:17,1,NODO_1,3626,220.5,3.25,716.63,-30.0,12.25,-193.75,OK
2026-06-27 13:38:19,2,NODO_2,3628,219.8,1.8,395.64,-34.0,13.5,7.75,OK
2026-06-27 13:38:19,1,NODO_1,3627,220.5,3.25,716.63,-31.0,12.75,-193.75,OK
2026-06-27 13:38:21,2,NODO_2,3629,219.8,1.8,395.64,-34.0,12.25,23.25,OK
2026-06-27 13:38:21,1,NODO_1,3628,220.5,3.25,716.63,-32.0,12.5,-193.75,OK
2026-06-27 13:38:23,2,NODO_2,3630,219.8,1.8,395.64,-34.0,12.25,23.25,OK
2026-06-27 13:38:23,1,NODO_1,3629,220.5,3.25,716.63,-31.0,12.5,-209.25,OK
2026-06-27 13:38:25,2,NODO_2,3631,219.8,1.8,395.64,-34.0,12.75,23.25,OK
2026-06-27 13:38:25,1,NODO_1,3630,220.5,3.25,716.63,-31.0,12.0,-193.75,OK
2026-06-27 13:38:27,2,NODO_2,3632,219.8,1.8,395.64,-33.0,12.0,23.25,OK
2026-06-27 13:38:27,1,NODO_1,3631,220.5,3.25,716.63,-33.0,12.5,-193.75,OK
2026-06-27 13:38:29,2,NODO_2,3633,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:38:29,1,NODO_1,3632,220.5,3.25,716.63,-34.0,12.25,-209.25,OK
2026-06-27 13:38:31,2,NODO_2,3634,219.8,1.8,395.64,-32.0,12.75,23.25,OK
2026-06-27 13:38:31,1,NODO_1,3633,220.5,3.25,716.63,-35.0,13.0,-209.25,OK
2026-06-27 13:38:33,2,NODO_2,3635,219.8,1.8,395.64,-33.0,12.25,23.25,OK
2026-06-27 13:38:33,1,NODO_1,3634,220.5,3.25,716.63,-34.0,12.25,-193.75,OK
2026-06-27 13:38:35,2,NODO_2,3636,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:38:35,1,NODO_1,3635,220.5,3.25,716.63,-43.0,13.25,-193.75,OK
2026-06-27 13:38:37,2,NODO_2,3637,219.8,1.8,395.64,-36.0,12.75,23.25,OK
2026-06-27 13:38:37,1,NODO_1,3636,220.5,3.25,716.63,-48.0,12.25,-193.75,OK
2026-06-27 13:38:39,2,NODO_2,3638,219.8,1.8,395.64,-36.0,12.25,23.25,OK
2026-06-27 13:38:39,1,NODO_1,3637,220.5,3.25,716.63,-45.0,12.5,-193.75,OK
2026-06-27 13:38:41,2,NODO_2,3639,219.8,1.8,395.64,-36.0,12.25,23.25,OK
2026-06-27 13:38:41,1,NODO_1,3638,220.5,3.25,716.63,-45.0,12.75,-193.75,OK
2026-06-27 13:38:43,2,NODO_2,3640,219.8,1.8,395.64,-36.0,12.0,23.25,OK
2026-06-27 13:38:43,1,NODO_1,3639,220.5,3.25,716.63,-44.0,12.5,-193.75,OK
2026-06-27 13:38:45,2,NODO_2,3641,219.8,1.8,395.64,-36.0,12.5,23.25,OK
2026-06-27 13:38:45,1,NODO_1,3640,220.5,3.25,716.63,-44.0,12.0,-209.25,OK
2026-06-27 13:38:47,2,NODO_2,3642,219.8,1.8,395.64,-36.0,11.75,23.25,OK
2026-06-27 13:38:47,1,NODO_1,3641,220.5,3.25,716.63,-46.0,12.25,-193.75,OK
2026-06-27 13:38:49,2,NODO_2,3643,219.8,1.8,395.64,-36.0,12.75,23.25,OK
2026-06-27 13:38:49,1,NODO_1,3642,220.5,3.25,716.63,-49.0,12.25,-193.75,OK
2026-06-27 13:38:51,2,NODO_2,3644,219.8,1.8,395.64,-36.0,12.0,7.75,OK
2026-06-27 13:38:51,1,NODO_1,3643,220.5,3.25,716.63,-42.0,13.0,-193.75,OK
2026-06-27 13:38:53,2,NODO_2,3645,219.8,1.8,395.64,-36.0,13.25,7.75,OK
2026-06-27 13:38:53,1,NODO_1,3644,220.5,3.25,716.63,-43.0,12.25,-193.75,OK
2026-06-27 13:38:55,2,NODO_2,3646,219.8,1.8,395.64,-36.0,12.25,23.25,OK
2026-06-27 13:38:55,1,NODO_1,3645,220.5,3.25,716.63,-46.0,12.75,-209.25,OK
2026-06-27 13:38:57,2,NODO_2,3647,219.8,1.8,395.64,-36.0,13.5,7.75,OK
2026-06-27 13:38:57,1,NODO_1,3646,220.5,3.25,716.63,-46.0,12.0,-209.25,OK
2026-06-27 13:38:59,2,NODO_2,3648,219.8,1.8,395.64,-36.0,12.0,23.25,OK
2026-06-27 13:38:59,1,NODO_1,3647,220.5,3.25,716.63,-46.0,12.5,-193.75,OK
2026-06-27 13:39:01,2,NODO_2,3649,219.8,1.8,395.64,-35.0,12.25,23.25,OK
2026-06-27 13:39:01,1,NODO_1,3648,220.5,3.25,716.63,-31.0,12.5,-209.25,OK
2026-06-27 13:39:03,2,NODO_2,3650,219.8,1.8,395.64,-35.0,12.75,23.25,OK
2026-06-27 13:39:03,1,NODO_1,3649,220.5,3.25,716.63,-30.0,12.25,-209.25,OK
2026-06-27 13:39:05,2,NODO_2,3651,219.8,1.8,395.64,-34.0,13.0,23.25,OK
2026-06-27 13:39:05,1,NODO_1,3650,220.5,3.25,716.63,-30.0,12.5,-193.75,OK
2026-06-27 13:39:07,2,NODO_2,3652,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:39:07,1,NODO_1,3651,220.5,3.25,716.63,-30.0,13.0,-209.25,OK
2026-06-27 13:39:09,2,NODO_2,3653,219.8,1.8,395.64,-35.0,12.75,23.25,OK
2026-06-27 13:39:09,1,NODO_1,3652,220.5,3.25,716.63,-30.0,12.25,-193.75,OK
2026-06-27 13:39:11,2,NODO_2,3654,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:39:11,1,NODO_1,3653,220.5,3.25,716.63,-30.0,12.5,-193.75,OK
2026-06-27 13:39:13,2,NODO_2,3655,219.8,1.8,395.64,-34.0,13.0,23.25,OK
2026-06-27 13:39:13,1,NODO_1,3654,220.5,3.25,716.63,-30.0,12.5,-209.25,OK
2026-06-27 13:39:15,2,NODO_2,3656,219.8,1.8,395.64,-34.0,12.75,23.25,OK
2026-06-27 13:39:15,1,NODO_1,3655,220.5,3.25,716.63,-30.0,12.5,-193.75,OK
2026-06-27 13:39:17,2,NODO_2,3657,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:39:17,1,NODO_1,3656,220.5,3.25,716.63,-31.0,12.25,-193.75,OK
2026-06-27 13:39:19,2,NODO_2,3658,219.8,1.8,395.64,-34.0,12.75,23.25,OK
2026-06-27 13:39:19,1,NODO_1,3657,220.5,3.25,716.63,-37.0,12.75,-209.25,OK
2026-06-27 13:39:21,2,NODO_2,3659,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:39:21,1,NODO_1,3658,220.5,3.25,716.63,-36.0,12.75,-193.75,OK
2026-06-27 13:39:23,2,NODO_2,3660,219.8,1.8,395.64,-36.0,12.5,23.25,OK
2026-06-27 13:39:23,1,NODO_1,3659,220.5,3.25,716.63,-39.0,12.0,-193.75,OK
2026-06-27 13:39:25,2,NODO_2,3661,219.8,1.8,395.64,-34.0,13.0,7.75,OK
2026-06-27 13:39:25,1,NODO_1,3660,220.5,3.25,716.63,-37.0,12.75,-193.75,OK
2026-06-27 13:39:27,2,NODO_2,3662,219.8,1.8,395.64,-34.0,13.0,23.25,OK
2026-06-27 13:39:27,1,NODO_1,3661,220.5,3.25,716.63,-35.0,12.0,-209.25,OK
2026-06-27 13:39:29,2,NODO_2,3663,219.8,1.8,395.64,-35.0,13.0,23.25,OK
2026-06-27 13:39:29,1,NODO_1,3662,220.5,3.25,716.63,-35.0,12.5,-193.75,OK
2026-06-27 13:39:31,2,NODO_2,3664,219.8,1.8,395.64,-35.0,13.25,7.75,OK
2026-06-27 13:39:31,1,NODO_1,3663,220.5,3.25,716.63,-35.0,12.0,-193.75,OK
2026-06-27 13:39:33,2,NODO_2,3665,219.8,1.8,395.64,-35.0,12.5,23.25,OK
2026-06-27 13:39:33,1,NODO_1,3664,220.5,3.25,716.63,-35.0,13.25,-209.25,OK
2026-06-27 13:39:35,2,NODO_2,3666,219.8,1.8,395.64,-35.0,13.25,23.25,OK
2026-06-27 13:39:35,1,NODO_1,3665,220.5,3.25,716.63,-36.0,11.75,-193.75,OK
2026-06-27 13:39:37,2,NODO_2,3667,219.8,1.8,395.64,-34.0,13.0,23.25,OK
2026-06-27 13:39:37,1,NODO_1,3666,220.5,3.25,716.63,-36.0,13.0,-209.25,OK
2026-06-27 13:39:39,2,NODO_2,3668,219.8,1.8,395.64,-36.0,12.25,23.25,OK
2026-06-27 13:39:39,1,NODO_1,3667,220.5,3.25,716.63,-38.0,13.0,-209.25,OK
2026-06-27 13:39:41,2,NODO_2,3669,219.8,1.8,395.64,-35.0,13.25,23.25,OK
2026-06-27 13:39:41,1,NODO_1,3668,220.5,3.25,716.63,-39.0,12.25,-193.75,OK
2026-06-27 13:39:43,2,NODO_2,3670,219.8,1.8,395.64,-35.0,12.75,23.25,OK
2026-06-27 13:39:43,1,NODO_1,3669,220.5,3.25,716.63,-38.0,12.75,-193.75,OK
2026-06-27 13:39:45,2,NODO_2,3671,219.8,1.8,395.64,-35.0,12.25,23.25,OK
2026-06-27 13:39:45,1,NODO_1,3670,220.5,3.25,716.63,-37.0,12.75,-193.75,OK
2026-06-27 13:39:47,2,NODO_2,3672,219.8,1.8,395.64,-35.0,13.0,7.75,OK
2026-06-27 13:39:47,1,NODO_1,3671,220.5,3.25,716.63,-39.0,12.5,-209.25,OK
2026-06-27 13:39:49,2,NODO_2,3673,219.8,1.8,395.64,-35.0,12.0,23.25,OK
2026-06-27 13:39:49,1,NODO_1,3672,220.5,3.25,716.63,-37.0,13.5,-209.25,OK
2026-06-27 13:39:51,2,NODO_2,3674,219.8,1.8,395.64,-35.0,12.25,7.75,OK
2026-06-27 13:39:51,1,NODO_1,3673,220.5,3.25,716.63,-39.0,12.5,-193.75,OK
2026-06-27 13:39:53,2,NODO_2,3675,219.8,1.8,395.64,-38.0,13.0,7.75,OK
2026-06-27 13:39:53,1,NODO_1,3674,220.5,3.25,716.63,-35.0,13.0,-193.75,OK
2026-06-27 13:39:55,2,NODO_2,3676,219.8,1.8,395.64,-37.0,13.25,23.25,OK
2026-06-27 13:39:55,1,NODO_1,3675,220.5,3.25,716.63,-35.0,12.75,-193.75,OK
2026-06-27 13:39:57,2,NODO_2,3677,219.8,1.8,395.64,-37.0,12.75,23.25,OK
2026-06-27 13:39:57,1,NODO_1,3676,220.5,3.25,716.63,-35.0,12.75,-193.75,OK
2026-06-27 13:39:59,2,NODO_2,3678,219.8,1.8,395.64,-37.0,12.5,23.25,OK
2026-06-27 13:39:59,1,NODO_1,3677,220.5,3.25,716.63,-36.0,12.25,-209.25,OK
2026-06-27 13:40:01,2,NODO_2,3679,219.8,1.8,395.64,-37.0,13.0,23.25,OK
2026-06-27 13:40:01,1,NODO_1,3678,220.5,3.25,716.63,-35.0,13.25,-209.25,OK
2026-06-27 13:40:03,2,NODO_2,3680,219.8,1.8,395.64,-37.0,13.0,23.25,OK
2026-06-27 13:40:03,1,NODO_1,3679,220.5,3.25,716.63,-34.0,13.5,-193.75,OK
2026-06-27 13:40:05,2,NODO_2,3681,219.8,1.8,395.64,-37.0,12.5,23.25,OK
2026-06-27 13:40:05,1,NODO_1,3680,220.5,3.25,716.63,-35.0,13.5,-193.75,OK
2026-06-27 13:40:07,2,NODO_2,3682,219.8,1.8,395.64,-38.0,12.75,23.25,OK
2026-06-27 13:40:07,1,NODO_1,3681,220.5,3.25,716.63,-34.0,12.75,-209.25,OK
2026-06-27 13:40:09,2,NODO_2,3683,219.8,1.8,395.64,-37.0,12.25,23.25,OK
2026-06-27 13:40:09,1,NODO_1,3682,220.5,3.25,716.63,-36.0,12.25,-209.25,OK
2026-06-27 13:41:39,2,NODO_2,3728,219.8,1.8,395.64,-36.0,12.25,23.25,OK
2026-06-27 13:41:39,1,NODO_1,3727,220.5,3.25,716.63,-29.0,12.5,-193.75,OK
2026-06-27 13:41:41,2,NODO_2,3729,219.8,1.8,395.64,-35.0,12.0,23.25,OK
2026-06-27 13:41:41,1,NODO_1,3728,220.5,3.25,716.63,-36.0,12.75,-209.25,OK
2026-06-27 13:41:43,2,NODO_2,3730,219.8,1.8,395.64,-35.0,12.0,23.25,OK
2026-06-27 13:41:43,1,NODO_1,3729,220.5,3.25,716.63,-35.0,12.25,-209.25,OK
2026-06-27 13:41:45,2,NODO_2,3731,219.8,1.8,395.64,-35.0,12.5,23.25,OK
2026-06-27 13:41:45,1,NODO_1,3730,220.5,3.25,716.63,-36.0,12.25,-193.75,OK
2026-06-27 13:41:47,2,NODO_2,3732,219.8,1.8,395.64,-35.0,11.5,23.25,OK
2026-06-27 13:41:47,1,NODO_1,3731,220.5,3.25,716.63,-35.0,12.75,-209.25,OK
2026-06-27 13:41:49,2,NODO_2,3733,219.8,1.8,395.64,-35.0,12.75,23.25,OK
2026-06-27 13:41:49,1,NODO_1,3732,220.5,3.25,716.63,-35.0,12.0,-193.75,OK
2026-06-27 13:41:51,2,NODO_2,3734,219.8,1.8,395.64,-36.0,11.75,23.25,OK
2026-06-27 13:41:51,1,NODO_1,3733,220.5,3.25,716.63,-35.0,13.0,-209.25,OK
2026-06-27 13:41:53,2,NODO_2,3735,219.8,1.8,395.64,-36.0,12.5,23.25,OK
2026-06-27 13:41:53,1,NODO_1,3734,220.5,3.25,716.63,-35.0,13.25,-209.25,OK
2026-06-27 13:41:55,2,NODO_2,3736,219.8,1.8,395.64,-36.0,12.0,23.25,OK
2026-06-27 13:41:55,1,NODO_1,3735,220.5,3.25,716.63,-35.0,12.75,-193.75,OK
2026-06-27 13:41:57,2,NODO_2,3737,219.8,1.8,395.64,-36.0,12.5,7.75,OK
2026-06-27 13:41:57,1,NODO_1,3736,220.5,3.25,716.63,-35.0,13.25,-209.25,OK
2026-06-27 13:41:59,2,NODO_2,3738,219.8,1.8,395.64,-37.0,12.5,23.25,OK
2026-06-27 13:41:59,1,NODO_1,3737,220.5,3.25,716.63,-35.0,12.75,-193.75,OK
2026-06-27 13:42:01,2,NODO_2,3739,219.8,1.8,395.64,-35.0,12.25,23.25,OK
2026-06-27 13:42:01,1,NODO_1,3738,220.5,3.25,716.63,-42.0,12.5,-209.25,OK
2026-06-27 13:42:03,2,NODO_2,3740,219.8,1.8,395.64,-34.0,12.75,23.25,OK
2026-06-27 13:42:03,1,NODO_1,3739,220.5,3.25,716.63,-36.0,12.5,-193.75,OK
2026-06-27 13:42:05,2,NODO_2,3741,219.8,1.8,395.64,-32.0,13.5,23.25,OK
2026-06-27 13:42:05,1,NODO_1,3740,220.5,3.25,716.63,-43.0,12.0,-193.75,OK
2026-06-27 13:42:07,2,NODO_2,3742,219.8,1.8,395.64,-33.0,11.75,23.25,OK
2026-06-27 13:42:07,1,NODO_1,3741,220.5,3.25,716.63,-41.0,12.25,-193.75,OK
2026-06-27 13:42:09,2,NODO_2,3743,219.8,1.8,395.64,-32.0,13.5,23.25,OK
2026-06-27 13:42:09,1,NODO_1,3742,220.5,3.25,716.63,-41.0,12.25,-193.75,OK
2026-06-27 13:42:11,2,NODO_2,3744,219.8,1.8,395.64,-32.0,12.25,23.25,OK
2026-06-27 13:42:11,1,NODO_1,3743,220.5,3.25,716.63,-40.0,13.25,-209.25,OK
2026-06-27 13:42:13,2,NODO_2,3745,219.8,1.8,395.64,-32.0,13.5,23.25,OK
2026-06-27 13:42:13,1,NODO_1,3744,220.5,3.25,716.63,-40.0,12.0,-193.75,OK
2026-06-27 13:42:15,2,NODO_2,3746,219.8,1.8,395.64,-32.0,12.75,23.25,OK
2026-06-27 13:42:15,1,NODO_1,3745,220.5,3.25,716.63,-41.0,13.25,-209.25,OK
2026-06-27 13:42:17,2,NODO_2,3747,219.8,1.8,395.64,-32.0,13.75,23.25,OK
2026-06-27 13:42:17,1,NODO_1,3746,220.5,3.25,716.63,-42.0,12.0,-193.75,OK
2026-06-27 13:42:19,2,NODO_2,3748,219.8,1.8,395.64,-32.0,13.0,23.25,OK
2026-06-27 13:42:19,1,NODO_1,3747,220.5,3.25,716.63,-41.0,12.75,-209.25,OK
2026-06-27 13:42:21,2,NODO_2,3749,219.8,1.8,395.64,-32.0,13.0,23.25,OK
2026-06-27 13:42:21,1,NODO_1,3748,220.5,3.25,716.63,-39.0,12.25,-209.25,OK
2026-06-27 13:42:23,2,NODO_2,3750,219.8,1.8,395.64,-32.0,12.75,23.25,OK
2026-06-27 13:42:23,1,NODO_1,3749,220.5,3.25,716.63,-41.0,12.5,-209.25,OK
2026-06-27 13:42:25,2,NODO_2,3751,219.8,1.8,395.64,-32.0,13.25,23.25,OK
2026-06-27 13:42:25,1,NODO_1,3750,220.5,3.25,716.63,-41.0,12.25,-193.75,OK
2026-06-27 13:42:27,2,NODO_2,3752,219.8,1.8,395.64,-32.0,12.75,23.25,OK
2026-06-27 13:42:27,1,NODO_1,3751,220.5,3.25,716.63,-41.0,13.25,-193.75,OK
2026-06-27 13:42:29,2,NODO_2,3753,219.8,1.8,395.64,-32.0,12.25,23.25,OK
2026-06-27 13:42:29,1,NODO_1,3752,220.5,3.25,716.63,-46.0,12.25,-193.75,OK
2026-06-27 13:42:31,2,NODO_2,3754,219.8,1.8,395.64,-32.0,12.0,23.25,OK
2026-06-27 13:42:31,1,NODO_1,3753,220.5,3.25,716.63,-46.0,12.0,-209.25,OK
2026-06-27 13:42:33,2,NODO_2,3755,219.8,1.8,395.64,-33.0,12.25,7.75,OK
2026-06-27 13:42:33,1,NODO_1,3754,220.5,3.25,716.63,-40.0,13.0,-193.75,OK
2026-06-27 13:42:35,2,NODO_2,3756,219.8,1.8,395.64,-34.0,12.5,23.25,OK
2026-06-27 13:42:35,1,NODO_1,3755,220.5,3.25,716.63,-38.0,13.5,-209.25,OK
2026-06-27 13:42:37,2,NODO_2,3757,219.8,1.8,395.64,-35.0,13.0,23.25,OK
2026-06-27 13:42:37,1,NODO_1,3756,220.5,3.25,716.63,-33.0,12.5,-209.25,OK
2026-06-27 13:42:39,2,NODO_2,3758,219.8,1.8,395.64,-35.0,13.0,23.25,OK
2026-06-27 13:42:39,1,NODO_1,3757,220.5,3.25,716.63,-33.0,12.75,-209.25,OK
2026-06-27 13:42:41,2,NODO_2,3759,219.8,1.8,395.64,-35.0,12.5,7.75,OK
2026-06-27 13:42:41,1,NODO_1,3758,220.5,3.25,716.63,-32.0,13.75,-209.25,OK
